titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000916	1	Max Linder vil gerne have et Barn	DK	\N	imdbDisplay	\N	0
tt0000916	2	Sehnsucht nach einem Kind	DE	\N	\N	\N	0
tt0000916	3	Max tahtoo saada lapsia	FI	\N	imdbDisplay	\N	0
tt0000916	4	När Max vill hafva barn	FI	sv	imdbDisplay	\N	0
tt0000916	5	Max Linder's Big Family	GB	\N	imdbDisplay	\N	0
tt0000916	6	Je voudrais un enfant	FR	\N	imdbDisplay	\N	0
tt0000916	7	Je voudrais un enfant	\N	\N	original	\N	1
tt0000917	1	Jealousy and the Man	\N	\N	original	\N	1
tt0000917	2	Jealousy and the Man	US	\N	imdbDisplay	\N	0
tt0000918	1	Jessie, the Stolen Child	\N	\N	original	\N	1
tt0000918	2	Jessie, the Stolen Child	US	\N	imdbDisplay	\N	0
tt0000919	1	The Jilt	US	\N	imdbDisplay	\N	0
tt0000919	2	The Jilt	\N	\N	original	\N	1
tt0000920	1	Jones and His New Neighbors	US	\N	imdbDisplay	\N	0
tt0000920	2	Jones and His New Neighbors	\N	\N	original	\N	1
tt0000921	1	Jones and the Lady Book Agent	\N	\N	original	\N	1
tt0000921	2	Jones and the Lady Book Agent	US	\N	imdbDisplay	\N	0
tt0000922	1	Джонсы устраивают любительские спектакли	RU	\N	imdbDisplay	\N	0
tt0000922	2	The Joneses Have Amateur Theatricals	US	\N	imdbDisplay	\N	0
tt0000922	3	The Joneses Have Amateur Theatricals	\N	\N	original	\N	1
tt0000923	1	El joyero	ES	\N	imdbDisplay	\N	0
tt0000923	2	El joyero	\N	\N	original	\N	1
tt0000924	1	Les joyeux microbes	\N	\N	original	\N	1
tt0000924	2	Les joyeux microbes	FR	\N	imdbDisplay	\N	0
tt0000924	3	A Bad Case	US	\N	\N	\N	0
tt0000924	4	Весёлые микробы	RU	\N	imdbDisplay	\N	0
tt0000924	5	The Merry Microbes	GB	\N	\N	\N	0
tt0000924	6	The Jolly Germs	US	\N	\N	\N	0
tt0000925	1	Judgment	\N	\N	original	\N	1
tt0000925	2	Judgment	US	\N	imdbDisplay	\N	0
tt0000926	1	Justicia de Felipe II	\N	\N	original	\N	1
tt0000926	2	Justicia de Felipe II	ES	\N	imdbDisplay	\N	0
tt0000926	3	The Justice of Philip II	GB	\N	imdbDisplay	\N	0
tt0000927	1	Kinemacolor Puzzle	\N	\N	original	\N	1
tt0000927	2	Kinemacolor Puzzle	GB	\N	imdbDisplay	\N	0
tt0000928	1	King Lear	\N	\N	original	\N	1
tt0000928	2	King Lear	DE	\N	imdbDisplay	\N	0
tt0000928	3	King Lear	US	\N	imdbDisplay	\N	0
tt0000929	1	Willys Streiche: Klebolin klebt alles	DE	\N	alternative	\N	0
tt0000929	2	Klebolin klebt alles	\N	\N	original	\N	1
tt0000929	3	Klebolin klebt alles	DE	\N	imdbDisplay	\N	0
tt0000930	1	Der kleine Detektiv	\N	\N	original	\N	1
tt0000930	2	Der kleine Detektiv	DE	\N	imdbDisplay	\N	0
tt0000931	1	Dødsspringet	DK	\N	imdbDisplay	\N	0
tt0000931	2	Dödsspringet	\N	\N	\N	\N	0
tt0000931	3	Dødsspringet	\N	\N	original	\N	1
tt0000932	1	En kvinde af folket	\N	\N	original	\N	1
tt0000932	2	A Woman of the People	US	\N	imdbDisplay	\N	0
tt0000932	3	En kvinde af folket	DK	\N	imdbDisplay	\N	0
tt0000933	1	Lady Helen's Escapade	US	\N	imdbDisplay	\N	0
tt0000933	2	Lady Helen's Escapade	\N	\N	original	\N	1
tt0000934	1	Leather Stocking	\N	\N	original	\N	1
tt0000934	2	Læderstrømpe og Den sidste Mohikaner	DK	\N	imdbDisplay	\N	0
tt0000934	3	Leather Stocking	US	\N	imdbDisplay	\N	0
tt0000935	1	La lumière retrouvée	FR	\N	tv	\N	0
tt0000935	2	И пришел свет	RU	\N	imdbDisplay	\N	0
tt0000935	3	The Light That Came	US	\N	imdbDisplay	\N	0
tt0000935	4	The Light That Came	\N	\N	original	\N	1
tt0000936	1	Lines of White on a Sullen Sea	US	\N	imdbDisplay	\N	0
tt0000936	2	Lines of White on a Sullen Sea	\N	\N	original	\N	1
tt0000938	1	The Little Darling	US	\N	imdbDisplay	\N	0
tt0000938	2	The Little Darling	\N	\N	original	\N	1
tt0000938	3	Милочка	RU	\N	imdbDisplay	\N	0
tt0000939	1	The Little Teacher	\N	\N	original	\N	1
tt0000939	2	The Little Teacher	US	\N	imdbDisplay	\N	0
tt0000940	1	Lochinvar	US	\N	imdbDisplay	\N	0
tt0000940	2	Lochinvar	\N	\N	original	\N	1
tt0000941	1	Locura de amor	\N	\N	original	\N	1
tt0000941	2	Love Crazy	XWW	en	\N	informal literal title	0
tt0000941	3	Locura de amor	ES	\N	imdbDisplay	\N	0
tt0000942	1	Уединенная вилла	RU	\N	imdbDisplay	\N	0
tt0000942	2	The Lonely Villa	US	\N	imdbDisplay	\N	0
tt0000942	3	The Lonely Villa	\N	\N	original	\N	1
tt0000942	4	O Casarão Isolado	BR	\N	imdbDisplay	\N	0
tt0000942	5	Samotna willa	PL	\N	imdbDisplay	\N	0
tt0000942	6	The Lonely Villa	AU	\N	imdbDisplay	\N	0
tt0000942	7	Bokhållarens diplomatiska hustru	SE	\N	imdbDisplay	\N	0
tt0000942	8	A magányos villa	HU	\N	imdbDisplay	\N	0
tt0000943	1	Love Finds a Way	US	\N	imdbDisplay	\N	0
tt0000943	2	Love Finds a Way	\N	\N	original	\N	1
tt0000944	1	The Luck of the Cards	\N	\N	original	\N	1
tt0000944	2	The Luck of the Cards	GB	\N	imdbDisplay	\N	0
tt0000945	1	Lucky Jim	\N	\N	original	\N	1
tt0000945	2	Lucky Jim	US	\N	imdbDisplay	\N	0
tt0000945	3	Удачливый Джим	RU	\N	imdbDisplay	\N	0
tt0000946	1	Приманка из платья	RU	\N	imdbDisplay	\N	0
tt0000946	2	The Lure of the Gown	\N	\N	original	\N	1
tt0000946	3	The Lure of the Gown	US	\N	imdbDisplay	\N	0
tt0000946	4	The Lure of the Gown	DE	\N	imdbDisplay	\N	0
tt0000947	1	Lægens offer	DK	\N	imdbDisplay	\N	0
tt0000947	2	Lægens offer	\N	\N	original	\N	1
tt0000948	1	La légende de l'arc-en-ciel	FR	\N	imdbDisplay	\N	0
tt0000948	2	La légende de l'arc-en-ciel	\N	\N	original	\N	1
tt0000949	1	Gasrøret	DK	\N	alternative	\N	0
tt0000949	2	Det løbske gasrør	DK	\N	imdbDisplay	\N	0
tt0000949	3	Det løbske gasrør	\N	\N	original	\N	1
tt0000950	1	Macbeth	DK	\N	imdbDisplay	\N	0
tt0000950	2	Macbeth	\N	\N	original	\N	1
tt0000950	3	Macbeth	DE	\N	\N	\N	0
tt0000950	4	Макбет	BG	bg	imdbDisplay	\N	0
tt0000950	5	Macbeth	US	\N	\N	\N	0
tt0000950	6	Macbeth	FR	\N	\N	\N	0
tt0000950	7	Macbeth	IT	\N	imdbDisplay	\N	0
tt0000950	8	Macbeth	GB	\N	\N	\N	0
tt0000951	1	Madame Sans-Gêne	DK	\N	imdbDisplay	\N	0
tt0000951	2	Madam Sans Gene; or, The Duchess of Danzig	US	\N	imdbDisplay	\N	0
tt0000951	3	Madame Sans-Gêne	\N	\N	original	\N	1
tt0000952	1	En Nonnes Kærlighedsroman	DK	\N	imdbDisplay	\N	0
tt0000952	2	Madame de Langeais	\N	\N	original	\N	1
tt0000952	3	Madame de Langeais	FR	\N	imdbDisplay	\N	0
tt0000953	1	A Maid of the Mountains	US	\N	imdbDisplay	\N	0
tt0000953	2	A Maid of the Mountains	\N	\N	original	\N	1
tt0000954	1	Mamma	US	\N	imdbDisplay	\N	0
tt0000954	2	Mamma	\N	\N	original	\N	1
tt0000955	1	A Man with Three Wives	US	\N	imdbDisplay	\N	0
tt0000955	2	A Man with Three Wives	\N	\N	original	\N	1
tt0000955	3	Manden med de tre Koner	DK	\N	imdbDisplay	\N	0
tt0000956	1	The Maniac Cook	US	\N	imdbDisplay	\N	0
tt0000956	2	The Maniac Cook	\N	\N	original	\N	1
tt0000957	1	Mariage forcé	\N	\N	original	\N	1
tt0000957	2	Mariage forcé	FR	\N	imdbDisplay	\N	0
tt0000957	3	Max gifter sig	DK	\N	imdbDisplay	\N	0
tt0000958	1	The Medicine Bottle	US	\N	imdbDisplay	\N	0
tt0000958	2	The Medicine Bottle	\N	\N	original	\N	1
tt0000959	1	Melilla y el Gurugu	ES	\N	imdbDisplay	\N	0
tt0000959	2	Melilla y el Gurugu	\N	\N	original	\N	1
tt0000960	1	Поправленная лютня	RU	\N	imdbDisplay	\N	0
tt0000960	2	The Mended Lute	US	\N	imdbDisplay	\N	0
tt0000960	3	The Mended Lute	\N	\N	original	\N	1
tt0000961	1	The Message	\N	\N	original	\N	1
tt0000961	2	The Message	US	\N	imdbDisplay	\N	0
tt0000962	1	The Mexican Sweethearts	\N	\N	original	\N	1
tt0000962	2	The Mexican Sweethearts	US	\N	imdbDisplay	\N	0
tt0000963	1	A Mexican's Gratitude	US	\N	imdbDisplay	\N	0
tt0000963	2	A Mexican's Gratitude	\N	\N	original	\N	1
tt0000964	1	A Midnight Adventure	DE	\N	imdbDisplay	\N	0
tt0000964	2	A Midnight Adventure	US	\N	imdbDisplay	\N	0
tt0000964	3	A Midnight Adventure	\N	\N	original	\N	1
tt0000965	1	Midnight Disturbance	\N	\N	original	\N	1
tt0000965	2	Midnight Disturbance	US	\N	imdbDisplay	\N	0
tt0000966	1	En Skærsommernatsdrøm	DK	\N	imdbDisplay	\N	0
tt0000966	2	Sogno di una notte di mezza estate	IT	\N	imdbDisplay	\N	0
tt0000966	3	Sonho de uma Noite de Verão	BR	\N	imdbDisplay	\N	0
tt0000966	4	Сон літньої ночі	UA	\N	imdbDisplay	\N	0
tt0000966	5	A Midsummer Night's Dream	\N	\N	original	\N	1
tt0000966	6	Сон в летнюю ночь	RU	\N	imdbDisplay	\N	0
tt0000966	7	A Midsummer Night's Dream	US	\N	imdbDisplay	\N	0
tt0000966	8	Sonhos de uma Noite de Verão	BR	\N	imdbDisplay	\N	0
tt0000967	1	The Mills of the Gods	\N	\N	original	\N	1
tt0000967	2	The Mills of the Gods	US	\N	imdbDisplay	\N	0
tt0000968	1	Mistaken Identity	GB	\N	imdbDisplay	\N	0
tt0000968	2	Mistaken Identity	\N	\N	original	\N	1
tt0000969	10	Nyomorultak	HU	\N	imdbDisplay	\N	0
tt0000969	11	Les Misérables	US	en	\N	\N	0
tt0000969	1	Galejslaven Jean Valjean	DK	\N	imdbDisplay	\N	0
tt0000969	2	Les Misérables	DE	\N	imdbDisplay	\N	0
tt0000969	3	Les Misérables	AU	\N	imdbDisplay	\N	0
tt0000969	4	Les Misérables	US	\N	imdbDisplay	\N	0
tt0000969	5	Nędznicy	PL	\N	imdbDisplay	\N	0
tt0000969	6	Les Misérables	GB	\N	imdbDisplay	\N	0
tt0000969	7	Jean Valjean	\N	\N	\N	\N	0
tt0000969	8	Les Misérables	\N	\N	original	\N	1
tt0000969	9	Les Misérables	XWW	en	imdbDisplay	\N	0
tt0000970	1	Molière	\N	\N	original	\N	1
tt0000970	2	The Life of Moliere	US	\N	imdbDisplay	\N	0
tt0000970	3	Molière	FR	\N	imdbDisplay	\N	0
tt0000970	4	Molière	DK	\N	imdbDisplay	\N	0
tt0000970	5	Molier	PL	\N	imdbDisplay	\N	0
tt0000971	1	De vervloekte molen	BE	qbn	imdbDisplay	\N	0
tt0000971	2	Le Moulin maudit	FR	\N	imdbDisplay	\N	0
tt0000971	3	The Mill	GB	\N	\N	\N	0
tt0000971	4	Le Moulin maudit	\N	\N	original	\N	1
tt0000971	5	The Mill	US	\N	imdbDisplay	\N	0
tt0000971	6	Het sprookje van den vervloekten molen	NL	\N	imdbDisplay	\N	0
tt0000972	1	The Mountaineer's Honor	US	\N	imdbDisplay	\N	0
tt0000972	2	The Mountaineer's Honor	\N	\N	original	\N	1
tt0000974	1	Mr. Jones Has a Card Party	\N	\N	original	\N	1
tt0000974	2	Mr. Jones Has a Card Party	US	\N	imdbDisplay	\N	0
tt0000975	1	Mr. Jones' Burglar	\N	\N	original	\N	1
tt0000975	2	Jones' Burglar	US	\N	alternative	\N	0
tt0000975	3	Mr. Jones' Burglar	US	\N	imdbDisplay	\N	0
tt0000976	1	Mrs. Jones' Lover; or, 'I Want My Hat'	US	\N	imdbDisplay	\N	0
tt0000976	2	Mrs. Jones' Lover	US	\N	\N	short title	0
tt0000976	3	Mrs. Jones' Lover; or, 'I Want My Hat'	\N	\N	original	\N	1
tt0000976	4	I Want My Hat	\N	\N	\N	\N	0
tt0000976	5	Amante da Senhora Jones	BR	\N	imdbDisplay	\N	0
tt0000977	1	Mutterliebe	\N	\N	original	\N	1
tt0000977	2	Mutterliebe	DE	\N	imdbDisplay	\N	0
tt0000978	1	Napoleon og hans lille Trompetist	\N	\N	original	\N	1
tt0000978	2	Napoleon og hans lille Trompetist	DK	\N	imdbDisplay	\N	0
tt0000979	1	Napoleon fra Vuggen til Graven	DK	\N	imdbDisplay	\N	0
tt0000979	2	The Life of Napoleon (Part Two)	US	\N	alternative	\N	0
tt0000979	3	Napóleon, a végzet embere	HU	\N	imdbDisplay	\N	0
tt0000979	4	Napoleon, the Man of Destiny	US	\N	imdbDisplay	\N	0
tt0000979	5	Napoleon, the Man of Destiny	\N	\N	original	\N	1
tt0000980	1	A Narrow Escape from Lynching	\N	\N	original	\N	1
tt0000980	2	A Narrow Escape from Lynching	GB	\N	imdbDisplay	\N	0
tt0000981	1	The Necklace	US	\N	imdbDisplay	\N	0
tt0000981	2	The Necklace	\N	\N	original	\N	1
tt0000982	1	The New Servant	\N	\N	original	\N	1
tt0000982	2	The New Servant	GB	\N	imdbDisplay	\N	0
tt0000983	1	A New Trick	\N	\N	original	\N	1
tt0000983	2	A New Trick	US	\N	imdbDisplay	\N	0
tt0000984	1	Niños en la alameda	\N	\N	original	\N	1
tt0000984	2	Niños en la alameda	MX	\N	imdbDisplay	\N	0
tt0000985	1	The Note in the Shoe	\N	\N	original	\N	1
tt0000985	2	The Note in the Shoe	US	\N	imdbDisplay	\N	0
tt0000986	1	Уход за гадюкой	RU	\N	imdbDisplay	\N	0
tt0000986	2	Nursing a Viper	\N	\N	original	\N	1
tt0000986	3	Nursing a Viper	US	\N	imdbDisplay	\N	0
tt0000987	1	Naar Djævle er paa Spil	DK	\N	imdbDisplay	\N	0
tt0000987	2	Quand les diables font des siennes	FR	\N	\N	\N	0
tt0000987	3	Wenn der Teufel im Spiel ist	DE	\N	\N	\N	0
tt0000987	4	How Brother Cook was Taught a Lesson	XWW	en	\N	\N	0
tt0000987	5	När djäflarna äro på färde	SE	\N	\N	\N	0
tt0000987	6	Naar Djævle er paa Spil	\N	\N	original	\N	1
tt0000987	7	Quando i diavoli ci mattono la corna!	IT	\N	\N	\N	0
tt0000988	1	Den nærsynede guvernante	\N	\N	original	\N	1
tt0000988	2	The Short-Sighted Governess	US	\N	imdbDisplay	\N	0
tt0000988	3	Den nærsynede guvernante	DK	\N	imdbDisplay	\N	0
tt0000989	1	Oh, Uncle!	\N	\N	original	\N	1
tt0000989	2	Oh, Uncle!	US	\N	imdbDisplay	\N	0
tt0000990	1	Twist Olivér	HU	\N	imdbDisplay	\N	0
tt0000990	2	Oliver Twist	US	\N	imdbDisplay	\N	0
tt0000990	3	Oliver Twist	\N	\N	original	\N	1
tt0000990	4	Оливър Туист	BG	bg	imdbDisplay	\N	0
tt0000991	1	Custer's Last Stand	US	\N	alternative	\N	0
tt0000991	2	On the Little Big Horn or Custer's Last Stand	\N	\N	original	\N	1
tt0000991	3	On the Little Big Horn or Custer's Last Stand	US	\N	imdbDisplay	\N	0
tt0000992	1	De onde Veje	\N	\N	original	\N	1
tt0000992	2	De onde Veje	DK	\N	imdbDisplay	\N	0
tt0000993	1	One Busy Hour	US	\N	imdbDisplay	\N	0
tt0000993	2	One Busy Hour	\N	\N	original	\N	1
tt0000994	1	One Good Turn Deserves Another	\N	\N	original	\N	1
tt0000994	2	One Good Turn Deserves Another	GB	\N	imdbDisplay	\N	0
tt0000995	1	One Touch of Nature	US	\N	imdbDisplay	\N	0
tt0000995	2	One Touch of Nature	\N	\N	original	\N	1
tt0000996	1	Only a Tramp	GB	\N	imdbDisplay	\N	0
tt0000996	2	Only a Tramp	\N	\N	original	\N	1
tt0000997	1	The Open Gate	\N	\N	original	\N	1
tt0000997	2	The Open Gate	US	\N	imdbDisplay	\N	0
tt0000998	10	Otello	\N	\N	original	\N	1
tt0000998	1	Othello	US	\N	\N	\N	0
tt0000998	2	Othello	FR	\N	\N	\N	0
tt0000998	3	Otelló	HU	\N	imdbDisplay	\N	0
tt0000998	4	Отело	BG	bg	imdbDisplay	\N	0
tt0000998	5	Othello	DK	\N	\N	\N	0
tt0000998	6	Othello	FI	sv	imdbDisplay	\N	0
tt0000998	7	Otello de Moor van Venetie	NL	\N	\N	informal literal title	0
tt0000998	8	Otello	IT	\N	imdbDisplay	\N	0
tt0000998	9	Othello	FI	\N	imdbDisplay	\N	0
tt0000999	1	The Destiny of Paul Wang	US	\N	alternative	\N	0
tt0000999	2	Paul Wangs skæbne	DK	\N	imdbDisplay	\N	0
tt0000999	3	Paul Wang's Destiny	US	\N	imdbDisplay	\N	0
tt0000999	4	Paul Wangs skæbne	\N	\N	original	\N	1
tt0001000	1	The Peachbasket Hat	US	\N	imdbDisplay	\N	0
tt0001000	2	The Peachbasket Hat	\N	\N	original	\N	1
tt0001000	3	The Peach-Basket Hat	US	\N	alternative	\N	0
tt0001001	1	Pippa Passes; or, the Song of Conscience	US	\N	imdbDisplay	\N	0
tt0001001	2	Pippa Passes; or, The Song of Conscience	\N	\N	original	\N	1
tt0001001	3	The Song of Conscience	\N	\N	\N	\N	0
tt0001001	4	Пиппа приходит	RU	\N	imdbDisplay	\N	0
tt0001001	5	Pippa Passes	US	\N	\N	pre-release title	0
tt0001002	1	Politician's Love Story	US	\N	\N	premiere title	0
tt0001002	2	The Politician's Love Story	\N	\N	original	\N	1
tt0001002	3	The Politician's Love Story	US	\N	imdbDisplay	\N	0
tt0001002	4	Любовь политика	RU	\N	imdbDisplay	\N	0
tt0001003	1	Por un ratón	\N	\N	original	\N	1
tt0001003	2	Por un ratón	ES	\N	imdbDisplay	\N	0
tt0001004	1	Le portrait de Mireille	\N	\N	original	\N	1
tt0001004	2	Portrait of Mireille	XWW	en	\N	\N	0
tt0001004	3	Le portrait de Mireille	FR	\N	imdbDisplay	\N	0
tt0001004	4	Il ritratto di Mireille	IT	\N	\N	\N	0
tt0001005	1	Pranks	US	\N	imdbDisplay	\N	0
tt0001005	2	Pranks	\N	\N	original	\N	1
tt0001006	1	Primera carrera internacional de automóviles 'Peña-Rhin'	\N	\N	original	\N	1
tt0001006	2	Primera carrera internacional de automóviles 'Peña-Rhin'	ES	\N	imdbDisplay	\N	0
tt0001007	1	La primera y segunda casetas	\N	\N	original	\N	1
tt0001007	2	La primera y segunda casetas	ES	\N	imdbDisplay	\N	0
tt0001008	1	The Prince and the Pauper	US	\N	imdbDisplay	\N	0
tt0001008	2	Koldus és királyfi	HU	\N	imdbDisplay	\N	0
tt0001008	3	The Prince and the Pauper	\N	\N	original	\N	1
tt0001008	4	El príncipe y el mendigo	VE	\N	\N	\N	0
tt0001009	1	Princess Nicotine; or, The Smoke Fairy	\N	\N	original	\N	1
tt0001009	2	Принцесса никотина	RU	\N	imdbDisplay	\N	0
tt0001009	3	Princess Nicotine; or, the Smoke Fairy	US	\N	imdbDisplay	\N	0
tt0001009	4	The Smoke Fairy	US	\N	\N	short title	0
tt0001010	1	Protección de un convoy de víveres en el puente de camellos	ES	\N	imdbDisplay	\N	0
tt0001010	2	Protección de un convoy de víveres en el puente de camellos	\N	\N	original	\N	1
tt0001011	1	The Prussian Spy	DE	\N	imdbDisplay	\N	0
tt0001011	2	Den prøjsiske Spion	DK	\N	imdbDisplay	\N	0
tt0001011	3	The Prussian Spy	\N	\N	original	\N	1
tt0001011	4	The Prussian Spy	US	\N	imdbDisplay	\N	0
tt0001012	1	The Ranchman's Rival	US	\N	imdbDisplay	\N	0
tt0001012	2	The Ranchman's Rival	\N	\N	original	\N	1
tt0001013	1	インディアンの考え	JP	ja	imdbDisplay	\N	0
tt0001013	2	The Redman's View	US	\N	imdbDisplay	\N	0
tt0001013	3	Взгляд краснокожего	RU	\N	imdbDisplay	\N	0
tt0001013	4	The Redman's View	\N	\N	original	\N	1
tt0001014	1	Отказ	RU	\N	imdbDisplay	\N	0
tt0001014	2	Divided Love	US	\N	\N	reissue title	0
tt0001014	3	The Renunciation	\N	\N	original	\N	1
tt0001014	4	The Renunciation	US	\N	imdbDisplay	\N	0
tt0001015	1	The Restoration	US	\N	imdbDisplay	\N	0
tt0001015	2	The Restoration	\N	\N	original	\N	1
tt0001016	1	Resurrection	\N	\N	original	\N	1
tt0001016	2	Resurrection	US	\N	imdbDisplay	\N	0
tt0001016	3	Воскресение	RU	\N	imdbDisplay	\N	0
tt0001017	1	Revolutionsbryllup	DK	\N	imdbDisplay	\N	0
tt0001017	2	Revolutionsbryllup	\N	\N	original	\N	1
tt0001017	3	A Wedding During the French Revolution	US	\N	imdbDisplay	\N	0
tt0001018	1	Richelieu; or: The Conspiracy	\N	\N	original	\N	1
tt0001018	2	Richelieu; or: The Conspiracy	US	\N	\N	\N	0
tt0001018	3	Richelieu, avagy az összeesküvés	HU	\N	imdbDisplay	\N	0
tt0001019	1	The Road Agents	US	\N	imdbDisplay	\N	0
tt0001019	2	The Road Agents	\N	\N	original	\N	1
tt0001020	1	The Road to the Heart	US	\N	imdbDisplay	\N	0
tt0001020	2	The Road to the Heart	\N	\N	original	\N	1
tt0001021	1	Robbing the Widowed and Fatherless	GB	\N	imdbDisplay	\N	0
tt0001021	2	Robbing the Widowed and Fatherless	\N	\N	original	\N	1
tt0001022	1	A Rose of the Tenderloin	US	\N	imdbDisplay	\N	0
tt0001022	2	A Rose of the Tenderloin	\N	\N	original	\N	1
tt0001023	1	The Roue's Heart	\N	\N	original	\N	1
tt0001023	2	The Roue's Heart	US	\N	imdbDisplay	\N	0
tt0001024	1	A Rude Hostess	\N	\N	original	\N	1
tt0001024	2	A Rude Hostess	US	\N	imdbDisplay	\N	0
tt0001025	1	A Rural Elopement	US	\N	imdbDisplay	\N	0
tt0001025	2	A Rural Elopement	\N	\N	original	\N	1
tt0001026	1	Ruy Blas	\N	\N	original	\N	1
tt0001026	2	Ruy Blas	US	\N	imdbDisplay	\N	0
tt0001027	1	The Sacrifice	US	\N	imdbDisplay	\N	0
tt0001027	2	The Sacrifice	\N	\N	original	\N	1
tt0001028	1	Salome Mad	\N	\N	original	\N	1
tt0001028	2	Salome Mad	GB	\N	imdbDisplay	\N	0
tt0001029	1	The Salvation Army Lass	US	\N	imdbDisplay	\N	0
tt0001029	2	The Salvation Army Lass	\N	\N	original	\N	1
tt0001030	1	Saul and David	\N	\N	original	\N	1
tt0001030	2	Saul and David	US	\N	imdbDisplay	\N	0
tt0001030	3	Saul og David	DK	\N	imdbDisplay	\N	0
tt0001030	4	Saul and David: The Biblical Story of the Shepherd Boy Who Became King of the Israelites	US	\N	\N	long title	0
tt0001031	1	Schneider's Anti-Noise Crusade	\N	\N	original	\N	1
tt0001031	2	Schneider's Anti-Noise Crusade	US	\N	imdbDisplay	\N	0
tt0001032	1	The Sealed Room	\N	\N	original	\N	1
tt0001032	2	Det forseglede Værelse	DK	\N	imdbDisplay	\N	0
tt0001032	3	Запечатанная комната	RU	\N	imdbDisplay	\N	0
tt0001032	4	La chambre scellée	FR	\N	video	\N	0
tt0001032	5	The Sealed Room	US	\N	imdbDisplay	\N	0
tt0001033	1	The Seventh Day	US	\N	imdbDisplay	\N	0
tt0001033	2	The Seventh Day	\N	\N	original	\N	1
tt0001034	1	Shanghaied	\N	\N	original	\N	1
tt0001034	2	Shanghaied	US	\N	imdbDisplay	\N	0
tt0001035	1	She Would Be an Actress	\N	\N	original	\N	1
tt0001035	2	She Would Be an Actress	US	\N	imdbDisplay	\N	0
tt0001036	1	Sherlock Holmes IV	\N	\N	original	\N	1
tt0001036	2	Sherlock Holmes IV	DK	\N	imdbDisplay	\N	0
tt0001037	1	Sherlock Holmes V	\N	\N	original	\N	1
tt0001037	2	Sherlock Holmes V	DK	\N	imdbDisplay	\N	0
tt0001038	1	Sherlock Holmes VI	US	\N	imdbDisplay	\N	0
tt0001038	2	Sherlock Holmes VI	\N	\N	original	\N	1
tt0001038	3	Sherlock Holmes VI	DK	\N	imdbDisplay	\N	0
tt0001039	1	A Sinner's Repentance	\N	\N	original	\N	1
tt0001039	2	A Sinner's Repentance	GB	\N	imdbDisplay	\N	0
tt0001040	1	A Sister's Love	US	\N	\N	short title	0
tt0001040	2	A Sister's Love: A Tale of the Franco-Prussian War	US	\N	imdbDisplay	\N	0
tt0001040	3	A Sister's Love: A Tale of the Franco-Prussian War	\N	\N	original	\N	1
tt0001041	1	The Slave	US	\N	imdbDisplay	\N	0
tt0001041	2	The Slave	\N	\N	original	\N	1
tt0001041	3	The Slave - The Noble Sacrifice of a Devoted Wife and Mother	US	\N	\N	promotional title	0
tt0001042	1	The Sleepwalker	GB	\N	imdbDisplay	\N	0
tt0001042	2	The Sleepwalker	\N	\N	original	\N	1
tt0001043	1	Smith's Knockabout Theatre	\N	\N	original	\N	1
tt0001043	2	Smith's Knockabout Theatre	GB	\N	imdbDisplay	\N	0
tt0001044	1	The Son's Return	\N	\N	original	\N	1
tt0001044	2	Возвращение сына	RU	\N	imdbDisplay	\N	0
tt0001044	3	The Son's Return	US	\N	imdbDisplay	\N	0
tt0001045	1	Сон у літню ніч	UA	\N	imdbDisplay	\N	0
tt0001045	2	Le songe d'une nuit d'été	FR	\N	imdbDisplay	\N	0
tt0001045	3	Сон в летнюю ночь	RU	\N	imdbDisplay	\N	0
tt0001045	4	Le songe d'une nuit d'été	\N	\N	original	\N	1
tt0001045	5	A Midsummer Night's Dream	US	\N	imdbDisplay	\N	0
tt0001045	6	Midsummer Night's Dream	\N	\N	\N	\N	0
tt0001046	1	A Sound Sleeper	\N	\N	original	\N	1
tt0001046	2	A Sound Sleeper	US	\N	imdbDisplay	\N	0
tt0001047	1	The Spanish Girl	US	\N	imdbDisplay	\N	0
tt0001047	2	The Spanish Girl	\N	\N	original	\N	1
tt0001048	1	The Special Licence	\N	\N	original	\N	1
tt0001048	2	The Special Licence	GB	\N	imdbDisplay	\N	0
tt0001048	3	The Special License	US	\N	imdbDisplay	\N	0
tt0001049	1	Gøngehøvdingen	DK	\N	imdbDisplay	\N	0
tt0001049	2	Gøngehøvdingen	\N	\N	original	\N	1
tt0001049	3	Stormen paa København den 11. Februar 1659	DK	\N	alternative	\N	0
tt0001050	1	A Strange Meeting	US	\N	imdbDisplay	\N	0
tt0001050	2	A Strange Meeting	\N	\N	original	\N	1
tt0001051	1	El sueño milagroso	ES	\N	imdbDisplay	\N	0
tt0001051	2	El sueño milagroso	\N	\N	original	\N	1
tt0001051	3	Magical Dream	XWW	en	\N	literal English title	0
tt0001052	1	The Suicide Club	\N	\N	original	\N	1
tt0001052	2	The Suicide Club	US	\N	imdbDisplay	\N	0
tt0001053	1	A Sweet Revenge	US	\N	imdbDisplay	\N	0
tt0001053	2	A Sweet Revenge	\N	\N	original	\N	1
tt0001054	1	Sweet and Twenty	\N	\N	original	\N	1
tt0001054	2	Sweet and Twenty	US	\N	imdbDisplay	\N	0
tt0001055	1	A Tale of the West	\N	\N	original	\N	1
tt0001055	2	A Tale of the West	US	\N	imdbDisplay	\N	0
tt0001056	1	Teaching a Husband a Lesson	\N	\N	original	\N	1
